Posted On,Size,Rent,No of Bedrooms,No of Bathrooms,Floor,Area Type,City,Condition of the House,Age of House (in Years),Overall Grade,Furnishing Status,Latitude,Longitude,Tenant Preferred,Point of Contact
20-06-22,1200,100000,3,1,0,Super Area,Mumbai,Fair,72,6,Furnished,47.6982,-122.298,Bachelors/Family,Contact Agent
04-06-22,750,100000,4,3.25,2,Carpet Area,Mumbai,Good,30,10,Unfurnished,47.635,-122.164,Bachelors/Family,Contact Agent
28-06-22,1286,100000,4,1.75,21,Carpet Area,Mumbai,Good,55,7,Unfurnished,47.5793,-122.402,Bachelors/Family,Contact Agent
20-05-22,800,100000,3,3.25,12,Carpet Area,Mumbai,Fair,4,8,Furnished,47.3077,-122.011,Bachelors/Family,Contact Agent
12-06-22,1250,100000,2,1,1,Carpet Area,Mumbai,Good,110,7,Furnished,47.5517,-122.276,Bachelors/Family,Contact Agent
09-07-22,1400,100000,3,2.25,4,Carpet Area,Mumbai,Fair,23,7,Furnished,47.3627,-122.037,Bachelors/Family,Contact Agent
07-07-22,400,100000,3,2.5,2,Carpet Area,Mumbai,Fair,24,8,Furnished,47.4315,-122.192,Bachelors/Family,Contact Agent
12-06-22,750,100000,3,1.75,10,Super Area,Mumbai,Good,43,7,Furnished,47.3011,-122.369,Bachelors/Family,Contact Owner
22-06-22,900,100000,4,1,14,Carpet Area,Mumbai,Good,65,7,Furnished,47.7612,-122.332,Bachelors/Family,Contact Agent
29-04-22,1740,100000,4,2.5,5,Super Area,Mumbai,Fair,15,8,Furnished,47.3559,-122.014,Bachelors/Family,Contact Owner
27-05-22,1300,100000,3,1.75,25,Carpet Area,Mumbai,Fair,66,7,Semi-Furnished,47.6416,-122.397,Family,Contact Agent
06-07-22,800,100000,3,1.5,12,Carpet Area,Mumbai,Fair,65,7,Furnished,47.7635,-122.35,Bachelors/Family,Contact Agent
27-06-22,1200,100000,2,2,12,Carpet Area,Mumbai,Good,38,8,Furnished,47.4025,-122.463,Bachelors/Family,Contact Agent
22-06-22,1000,100000,3,1.75,8,Carpet Area,Mumbai,Good,57,7,Furnished,47.7629,-122.268,Bachelors/Family,Contact Agent
02-06-22,1256,100000,4,2.75,18,Carpet Area,Mumbai,Good,44,7,Furnished,47.5559,-122.379,Family,Contact Agent
12-06-22,750,100000,2,1,2,Carpet Area,Mumbai,Fair,63,6,Semi-Furnished,47.7694,-122.124,Bachelors/Family,Contact Agent
16-06-22,1454,100000,4,2.5,3,Carpet Area,Mumbai,Fair,13,9,Unfurnished,47.6781,-122.369,Bachelors/Family,Contact Agent
07-07-22,2000,100000,4,2.5,5,Super Area,Mumbai,Fair,33,9,Semi-Furnished,47.7227,-122.098,Bachelors/Family,Contact Agent
16-06-22,1300,100000,3,1.75,1,Carpet Area,Mumbai,Excellent,102,7,Semi-Furnished,47.5873,-122.29,Family,Contact Agent
07-06-22,1560,100000,4,2.25,3,Carpet Area,Mumbai,Good,39,8,Unfurnished,47.6925,-122.184,Bachelors/Family,Contact Agent
25-06-22,1200,100000,3,1.75,1,Carpet Area,Mumbai,Fair,24,7,Furnished,47.3277,-122.001,Bachelors/Family,Contact Agent
18-05-22,3700,100000,3,1.75,0,Carpet Area,Bangalore,Fair,24,7,Semi-Furnished,47.3134,-122.023,Bachelors/Family,Contact Agent
27-05-22,1800,100000,4,3,1,Carpet Area,Bangalore,Fair,95,9,Semi-Furnished,47.6093,-122.07,Bachelors/Family,Contact Agent
02-06-22,1950,100000,4,2.25,16,Carpet Area,Bangalore,Good,60,7,Semi-Furnished,47.6049,-122.126,Bachelors/Family,Contact Agent
12-06-22,2750,100000,3,1.75,1,Carpet Area,Bangalore,Good,38,7,Semi-Furnished,47.4464,-122.497,Bachelors,Contact Agent
23-05-22,300,100000,4,2.5,12,Super Area,Delhi,Fair,15,8,Unfurnished,47.277,-122.347,Bachelors/Family,Contact Owner
10-05-22,1800,100000,3,1.75,9,Super Area,Delhi,Fair,107,7,Furnished,47.4943,-121.789,Bachelors/Family,Contact Owner
30-06-22,2925,100000,2,1,0,Super Area,Delhi,Fair,78,7,Semi-Furnished,47.6895,-122.382,Bachelors/Family,Contact Agent
24-05-22,400,100000,3,3.25,3,Carpet Area,Delhi,Fair,77,10,Unfurnished,47.5925,-122.287,Bachelors/Family,Contact Agent
22-05-22,1400,100000,3,2.75,0,Carpet Area,Delhi,Good,56,8,Semi-Furnished,47.3782,-122.514,Bachelors/Family,Contact Agent
08-07-22,2500,100000,3,1,60,Carpet Area,Chennai,Good,56,7,Unfurnished,47.6615,-122.179,Bachelors/Family,Contact Agent
25-06-22,3000,100000,3,1.5,17,Carpet Area,Chennai,Fair,92,7,Unfurnished,47.6779,-122.294,Bachelors,Contact Agent
08-06-22,1975,100000,4,1.5,11,Super Area,Chennai,Fair,73,7,Semi-Furnished,47.6735,-122.393,Family,Contact Agent
24-05-22,6000,100000,2,1,9,Super Area,Chennai,Good,66,6,Semi-Furnished,47.4749,-122.339,Bachelors/Family,Contact Agent
14-06-22,2240,100000,4,1.75,12,Carpet Area,Chennai,Good,70,7,Furnished,47.737,-122.305,Bachelors/Family,Contact Agent
27-05-22,2000,100000,3,2.5,6,Carpet Area,Chennai,Fair,25,8,Semi-Furnished,47.6294,-122.344,Bachelors,Contact Agent
06-07-22,3300,100000,2,1,4,Carpet Area,Hyderabad,Excellent,108,6,Semi-Furnished,47.5828,-122.382,Family,Contact Agent
31-05-22,1200,110000,4,3,5,Carpet Area,Mumbai,Fair,40,7,Semi-Furnished,47.52,-121.845,Bachelors/Family,Contact Agent
09-07-22,1500,110000,3,2.5,12,Carpet Area,Mumbai,Fair,30,8,Unfurnished,47.5737,-122.018,Bachelors/Family,Contact Agent
23-06-22,1150,110000,4,2.5,7,Carpet Area,Mumbai,Fair,31,8,Unfurnished,47.4598,-122.15,Bachelors/Family,Contact Agent
23-06-22,1076,110000,3,2.5,6,Carpet Area,Mumbai,Fair,13,7,Semi-Furnished,47.5355,-122.283,Bachelors/Family,Contact Agent
01-07-22,1350,110000,3,2.5,2,Carpet Area,Mumbai,Fair,15,7,Semi-Furnished,47.6774,-122.324,Bachelors,Contact Agent
27-06-22,1200,110000,2,1,4,Carpet Area,Mumbai,Good,76,5,Furnished,47.4965,-122.186,Bachelors/Family,Contact Agent
04-06-22,1300,110000,3,1.75,5,Carpet Area,Mumbai,Good,59,7,Semi-Furnished,47.76,-122.34,Bachelors/Family,Contact Agent
20-06-22,850,110000,5,2.75,12,Carpet Area,Mumbai,Fair,25,10,Semi-Furnished,47.5531,-122.119,Bachelors/Family,Contact Agent
07-07-22,875,110000,5,3,9,Carpet Area,Mumbai,Fair,54,9,Unfurnished,47.5421,-122.229,Bachelors/Family,Contact Agent
27-05-22,2900,110000,4,2.5,5,Carpet Area,Bangalore,Fair,43,7,Furnished,47.4339,-122.167,Bachelors,Contact Agent
12-06-22,1500,110000,4,2.5,14,Carpet Area,Bangalore,Fair,17,8,Furnished,47.3182,-122.189,Bachelors/Family,Contact Agent
06-06-22,3000,110000,3,1.75,17,Carpet Area,Delhi,Good,52,8,Semi-Furnished,47.489,-122.18,Bachelors,Contact Agent
25-06-22,1750,110000,3,1,10,Carpet Area,Delhi,Fair,49,7,Semi-Furnished,47.3616,-122.286,Bachelors,Contact Agent
20-05-22,1435,110000,4,1.75,10,Super Area,Chennai,Excellent,40,7,Furnished,47.4286,-122.179,Bachelors/Family,Contact Owner
29-04-22,3250,110000,3,2.5,5,Carpet Area,Hyderabad,Good,33,7,Semi-Furnished,47.5611,-122.276,Bachelors/Family,Contact Owner
09-07-22,1600,120000,2,1.75,3,Carpet Area,Mumbai,Fair,14,8,Unfurnished,47.7123,-122.027,Family,Contact Agent
04-07-22,900,120000,3,2.25,14,Carpet Area,Mumbai,Fair,51,7,Semi-Furnished,47.7162,-122.309,Family,Contact Agent
23-05-22,1200,120000,2,1,3,Carpet Area,Mumbai,Fair,65,6,Furnished,47.5156,-122.262,Family,Contact Agent
28-06-22,1379,120000,3,1.5,3,Carpet Area,Mumbai,Good,57,7,Unfurnished,47.5089,-122.189,Bachelors/Family,Contact Agent
26-06-22,1400,120000,2,2,3,Super Area,Mumbai,Fair,106,7,Unfurnished,47.6797,-122.362,Bachelors/Family,Contact Agent
25-06-22,1200,120000,2,2,11,Carpet Area,Mumbai,Fair,15,8,Furnished,47.7107,-122.031,Bachelors/Family,Contact Agent
27-06-22,1200,120000,4,3.75,3,Carpet Area,Mumbai,Good,38,10,Furnished,47.4599,-122,Bachelors/Family,Contact Agent
09-07-22,1130,120000,4,2.25,9,Carpet Area,Mumbai,Fair,45,8,Semi-Furnished,47.569,-122.086,Bachelors/Family,Contact Agent
09-07-22,1200,120000,3,2.5,3,Carpet Area,Mumbai,Good,31,8,Semi-Furnished,47.5674,-122.017,Bachelors/Family,Contact Agent
24-05-22,3276,120000,4,2.75,1,Super Area,Bangalore,Fair,35,7,Semi-Furnished,47.7066,-122.359,Bachelors/Family,Contact Agent
01-07-22,2110,120000,3,1.75,12,Carpet Area,Bangalore,Good,68,7,Unfurnished,47.6738,-122.281,Bachelors,Contact Agent
09-07-22,2770,120000,5,2.75,13,Super Area,Bangalore,Fair,8,9,Semi-Furnished,47.5932,-122.058,Bachelors/Family,Contact Agent
08-06-22,4105,120000,4,3.5,5,Carpet Area,Bangalore,Good,106,9,Semi-Furnished,47.5846,-122.29,Bachelors/Family,Contact Agent
06-07-22,2390,120000,4,2,11,Super Area,Bangalore,Good,51,7,Semi-Furnished,47.3417,-122.283,Bachelors/Family,Contact Owner
08-07-22,4000,120000,2,2,14,Super Area,Chennai,Fair,33,7,Semi-Furnished,47.6793,-122.395,Bachelors,Contact Agent
17-06-22,2550,120000,5,1,3,Carpet Area,Chennai,Fair,84,8,Semi-Furnished,47.736,-122.295,Bachelors,Contact Agent
27-06-22,3800,120000,4,1.75,9,Carpet Area,Hyderabad,Good,75,7,Semi-Furnished,47.5334,-122.168,Bachelors/Family,Contact Agent
10-07-22,3455,120000,4,1.75,7,Super Area,Hyderabad,Fair,59,7,Semi-Furnished,47.3775,-122.165,Family,Contact Agent
07-07-22,1650,130000,3,1.5,10,Carpet Area,Mumbai,Good,56,7,Semi-Furnished,47.4097,-122.316,Bachelors/Family,Contact Agent
23-05-22,715,130000,2,3,10,Carpet Area,Mumbai,Fair,18,8,Furnished,47.6634,-122.34,Bachelors/Family,Contact Agent
06-07-22,1330,130000,3,1.75,9,Carpet Area,Mumbai,Fair,35,7,Semi-Furnished,47.4818,-122.161,Bachelors/Family,Contact Agent
09-07-22,1224,130000,4,1.5,45,Carpet Area,Mumbai,Fair,48,7,Unfurnished,47.7121,-122.214,Family,Contact Agent
06-06-22,1100,130000,4,2.5,12,Carpet Area,Mumbai,Excellent,53,8,Furnished,47.6777,-122.287,Bachelors/Family,Contact Agent
09-07-22,1450,130000,4,2.25,3,Carpet Area,Mumbai,Fair,35,8,Semi-Furnished,47.5771,-122.05,Bachelors/Family,Contact Agent
06-07-22,1500,130000,3,2.25,12,Carpet Area,Mumbai,Fair,35,10,Unfurnished,47.5611,-122.106,Family,Contact Agent
09-07-22,1800,130000,3,2.5,7,Super Area,Mumbai,Fair,19,8,Unfurnished,47.546,-122.011,Bachelors/Family,Contact Agent
19-05-22,1000,130000,3,2.5,10,Carpet Area,Mumbai,Good,37,9,Furnished,47.5468,-122.109,Bachelors,Contact Agent
06-07-22,960,130000,3,1.75,16,Carpet Area,Mumbai,Fair,37,7,Semi-Furnished,47.6493,-121.956,Family,Contact Agent
16-06-22,890,130000,4,4.5,15,Carpet Area,Mumbai,Fair,10,10,Semi-Furnished,47.323,-122.044,Family,Contact Agent
06-07-22,1250,130000,3,1,11,Carpet Area,Mumbai,Fair,106,8,Semi-Furnished,47.6347,-122.352,Family,Contact Agent
27-05-22,1450,130000,3,1,9,Carpet Area,Mumbai,Fair,64,7,Unfurnished,47.7071,-122.301,Bachelors,Contact Agent
16-06-22,1432,130000,4,2.5,1,Carpet Area,Mumbai,Good,27,10,Unfurnished,47.576,-121.976,Bachelors/Family,Contact Agent
06-07-22,700,130000,4,2.5,1,Carpet Area,Mumbai,Fair,46,7,Furnished,47.7419,-122.181,Bachelors/Family,Contact Agent
28-06-22,1000,130000,3,2.25,1,Carpet Area,Mumbai,Fair,29,7,Semi-Furnished,47.7192,-122.176,Bachelors/Family,Contact Agent
07-07-22,937,130000,3,1,5,Carpet Area,Mumbai,Good,60,7,Furnished,47.5074,-122.175,Family,Contact Agent
18-05-22,1617,130000,2,1,1,Carpet Area,Mumbai,Good,34,6,Semi-Furnished,47.3356,-122.502,Bachelors/Family,Contact Agent
02-07-22,4800,130000,3,2.5,3,Carpet Area,Bangalore,Excellent,89,7,Semi-Furnished,47.7076,-122.337,Bachelors/Family,Contact Agent
06-07-22,4341,130000,4,1.75,14,Carpet Area,Bangalore,Fair,44,7,Semi-Furnished,47.4498,-122.28,Bachelors/Family,Contact Agent
30-06-22,3000,130000,3,1,17,Super Area,Delhi,Good,50,7,Semi-Furnished,47.2741,-122.301,Bachelors/Family,Contact Agent
28-06-22,3500,130000,4,4.5,7,Carpet Area,Delhi,Fair,42,8,Semi-Furnished,47.5806,-122.244,Bachelors,Contact Agent
29-05-22,3000,130000,3,1.5,7,Super Area,Chennai,Fair,33,7,Furnished,47.4752,-121.755,Bachelors/Family,Contact Agent
18-06-22,2792,130000,4,2.5,9,Super Area,Chennai,Fair,40,9,Furnished,47.6313,-122.172,Bachelors/Family,Contact Owner
06-05-22,130,130000,3,2.25,10,Super Area,Hyderabad,Good,28,7,Unfurnished,47.3603,-122.088,Bachelors/Family,Contact Owner
06-07-22,3500,130000,5,2.25,18,Carpet Area,Hyderabad,Fair,45,8,Semi-Furnished,47.4519,-122.13,Family,Contact Agent
06-07-22,3133,130000,4,2.25,3,Carpet Area,Hyderabad,Fair,35,7,Furnished,47.4819,-121.744,Family,Contact Agent
09-07-22,1330,140000,4,2.25,11,Carpet Area,Mumbai,Fair,42,8,Unfurnished,47.5894,-122.195,Bachelors,Contact Agent
06-07-22,1064,140000,2,1,28,Carpet Area,Mumbai,Fair,113,5,Unfurnished,47.5708,-122.359,Bachelors/Family,Contact Agent
31-05-22,1454,140000,4,2.25,6,Carpet Area,Mumbai,Good,32,8,Unfurnished,47.4388,-122.162,Bachelors/Family,Contact Agent
23-06-22,1200,140000,4,2.25,21,Carpet Area,Mumbai,Good,57,8,Furnished,47.6051,-122.195,Bachelors/Family,Contact Agent
31-05-22,1400,140000,2,1,8,Carpet Area,Mumbai,Fair,65,6,Semi-Furnished,47.5077,-122.344,Bachelors/Family,Contact Agent
09-07-22,1350,140000,3,2,15,Carpet Area,Mumbai,Good,101,7,Semi-Furnished,47.6807,-122.369,Bachelors/Family,Contact Agent
30-06-22,1000,140000,3,1.5,18,Carpet Area,Mumbai,Excellent,58,7,Semi-Furnished,47.5144,-122.379,Family,Contact Agent
09-07-22,1400,140000,4,2.5,6,Carpet Area,Mumbai,Excellent,108,8,Semi-Furnished,47.6609,-122.324,Family,Contact Agent
16-06-22,937,140000,3,2.25,9,Carpet Area,Mumbai,Fair,34,8,Unfurnished,47.4459,-122.124,Family,Contact Agent
09-07-22,2000,140000,4,3,0,Carpet Area,Mumbai,Good,30,7,Furnished,47.3768,-122.117,Family,Contact Agent
04-06-22,1648,140000,3,1,0,Carpet Area,Mumbai,Fair,51,7,Semi-Furnished,47.6899,-122.321,Bachelors/Family,Contact Agent
20-06-22,900,140000,3,2.5,2,Carpet Area,Mumbai,Fair,20,8,Furnished,47.4815,-122.47,Family,Contact Agent
23-06-22,1270,140000,2,1,16,Carpet Area,Mumbai,Excellent,76,6,Semi-Furnished,47.5232,-122.354,Bachelors,Contact Agent
16-06-22,1450,140000,3,1,9,Carpet Area,Mumbai,Fair,108,7,Furnished,47.627,-122.353,Family,Contact Agent
09-07-22,1100,140000,2,1,7,Carpet Area,Mumbai,Fair,62,6,Semi-Furnished,47.4814,-122.341,Bachelors/Family,Contact Agent
09-07-22,3100,140000,5,2.5,16,Super Area,Bangalore,Fair,112,8,Semi-Furnished,47.6265,-122.312,Bachelors/Family,Contact Agent
16-06-22,2800,140000,4,3,7,Carpet Area,Delhi,Fair,20,10,Semi-Furnished,47.5937,-121.982,Bachelors/Family,Contact Agent
11-05-22,2200,140000,3,1,12,Super Area,Delhi,Fair,75,6,Unfurnished,47.7041,-122.34,Bachelors/Family,Contact Agent
06-07-22,2600,140000,3,2.5,1,Carpet Area,Chennai,Fair,27,8,Semi-Furnished,47.6943,-122.209,Bachelors/Family,Contact Agent
06-07-22,3698,140000,3,2.5,5,Carpet Area,Hyderabad,Fair,31,8,Semi-Furnished,47.3115,-122.4,Family,Contact Agent
06-07-22,3789,140000,3,2.5,11,Carpet Area,Hyderabad,Fair,20,7,Semi-Furnished,47.537,-121.871,Family,Contact Agent
25-05-22,890,150000,4,2.5,6,Carpet Area,Mumbai,Fair,30,10,Unfurnished,47.7197,-122.131,Bachelors,Contact Owner
27-05-22,1400,150000,3,1.75,9,Carpet Area,Mumbai,Good,52,7,Furnished,47.1803,-121.974,Bachelors,Contact Agent
03-06-22,1500,150000,3,1.75,6,Carpet Area,Mumbai,Fair,38,7,Semi-Furnished,47.6947,-122.125,Bachelors/Family,Contact Agent
17-05-22,1330,150000,3,1,6,Carpet Area,Mumbai,Good,74,6,Semi-Furnished,47.496,-122.239,Bachelors/Family,Contact Agent
18-05-22,1330,150000,3,1.75,5,Carpet Area,Mumbai,Fair,41,7,Unfurnished,47.6978,-122.13,Bachelors/Family,Contact Agent
08-07-22,1250,150000,3,2.5,15,Carpet Area,Mumbai,Fair,3,9,Semi-Furnished,47.5818,-122.402,Bachelors/Family,Contact Agent
18-05-22,1460,150000,3,2,4,Carpet Area,Mumbai,Good,37,7,Semi-Furnished,47.291,-122.368,Bachelors/Family,Contact Agent
01-06-22,1400,150000,4,2.5,16,Carpet Area,Mumbai,Fair,12,10,Semi-Furnished,47.3558,-122.004,Bachelors/Family,Contact Agent
17-05-22,1755,150000,5,2.75,11,Carpet Area,Mumbai,Fair,4,9,Unfurnished,47.5462,-122.182,Family,Contact Agent
23-06-22,2000,150000,2,1,6,Carpet Area,Mumbai,Fair,68,7,Furnished,47.5326,-122.376,Bachelors/Family,Contact Agent
10-06-22,1250,150000,4,2,6,Carpet Area,Mumbai,Fair,108,7,Semi-Furnished,47.6101,-122.295,Bachelors/Family,Contact Agent
23-06-22,1050,150000,4,1,20,Carpet Area,Mumbai,Fair,71,7,Furnished,47.7041,-122.355,Bachelors/Family,Contact Agent
27-05-22,1500,150000,4,3.5,5,Super Area,Mumbai,Good,25,10,Furnished,47.7354,-122.078,Bachelors/Family,Contact Owner
31-05-22,1000,150000,3,1.75,18,Carpet Area,Mumbai,Fair,31,9,Semi-Furnished,47.7738,-122.203,Bachelors/Family,Contact Agent
03-06-22,1705,150000,4,2.75,6,Carpet Area,Mumbai,Good,39,8,Semi-Furnished,47.5152,-122.197,Family,Contact Agent
14-05-22,1460,150000,3,2.5,23,Carpet Area,Mumbai,Fair,22,8,Semi-Furnished,47.5682,-122.005,Bachelors/Family,Contact Agent
06-07-22,1300,150000,3,1,32,Carpet Area,Mumbai,Good,46,6,Semi-Furnished,47.3414,-122.047,Bachelors/Family,Contact Agent
20-06-22,1600,150000,4,2.75,60,Carpet Area,Mumbai,Fair,26,7,Semi-Furnished,47.1949,-122.01,Bachelors/Family,Contact Agent
09-07-22,1937,150000,4,1,9,Carpet Area,Mumbai,Good,67,7,Semi-Furnished,47.5303,-122.378,Bachelors/Family,Contact Agent
02-06-22,1300,150000,4,2.5,2,Carpet Area,Mumbai,Good,66,8,Semi-Furnished,47.6948,-122.328,Bachelors/Family,Contact Agent
20-06-22,1350,150000,4,2,3,Carpet Area,Mumbai,Fair,63,8,Semi-Furnished,47.7293,-122.284,Bachelors/Family,Contact Agent
04-07-22,1300,150000,4,3.25,1,Carpet Area,Mumbai,Fair,35,10,Semi-Furnished,47.6476,-122.184,Bachelors/Family,Contact Agent
09-07-22,1350,150000,4,1,2,Carpet Area,Mumbai,Good,35,7,Semi-Furnished,47.3178,-122.174,Bachelors/Family,Contact Agent
23-06-22,1330,150000,4,4,2,Carpet Area,Mumbai,Fair,17,10,Semi-Furnished,47.634,-121.997,Family,Contact Agent
16-06-22,1092,150000,4,1.75,3,Carpet Area,Mumbai,Good,60,8,Semi-Furnished,47.6851,-122.209,Family,Contact Agent
09-07-22,1100,150000,3,1.75,3,Carpet Area,Mumbai,Good,44,7,Furnished,47.7148,-122.213,Family,Contact Agent
18-05-22,3250,150000,3,2.25,2,Carpet Area,Bangalore,Fair,40,8,Furnished,47.771,-122.099,Bachelors/Family,Contact Agent
18-06-22,4550,150000,4,5,3,Super Area,Bangalore,Good,22,10,Semi-Furnished,47.5524,-122.112,Family,Contact Agent
08-07-22,3000,150000,4,2.5,11,Carpet Area,Delhi,Fair,29,9,Semi-Furnished,47.5457,-122.153,Bachelors/Family,Contact Agent
14-06-22,1200,150000,3,2,2,Carpet Area,Delhi,Fair,32,7,Furnished,47.3665,-122.183,Bachelors,Contact Owner
23-05-22,2600,150000,4,3.5,14,Carpet Area,Delhi,Fair,37,9,Semi-Furnished,47.6512,-122.202,Bachelors/Family,Contact Owner
28-06-22,4000,150000,5,3.25,14,Carpet Area,Delhi,Fair,46,8,Semi-Furnished,47.4615,-122,Bachelors,Contact Agent
28-06-22,3500,150000,4,1.75,40,Carpet Area,Delhi,Good,43,8,Semi-Furnished,47.4476,-122.128,Bachelors,Contact Agent
27-06-22,300,150000,4,2.75,9,Super Area,Delhi,Good,50,8,Semi-Furnished,47.566,-122.225,Bachelors/Family,Contact Agent
31-05-22,2550,150000,4,1,37,Super Area,Delhi,Fair,59,6,Semi-Furnished,47.7281,-122.289,Bachelors/Family,Contact Agent
29-05-22,2300,150000,5,2.75,30,Carpet Area,Chennai,Fair,53,8,Semi-Furnished,47.4393,-122.347,Bachelors,Contact Agent
06-07-22,2400,150000,4,1.75,1,Carpet Area,Chennai,Good,72,7,Furnished,47.7326,-122.291,Bachelors/Family,Contact Agent
10-07-22,4761,150000,4,2.5,18,Super Area,Hyderabad,Good,28,10,Semi-Furnished,47.604,-122.288,Family,Contact Agent
20-06-22,800,160000,3,2.5,8,Carpet Area,Mumbai,Fair,40,7,Unfurnished,47.3608,-122.056,Bachelors/Family,Contact Owner
08-06-22,1095,160000,4,3.5,4,Carpet Area,Mumbai,Fair,17,8,Semi-Furnished,47.6327,-122.109,Bachelors/Family,Contact Agent
18-05-22,1050,160000,4,1.75,8,Carpet Area,Mumbai,Good,97,8,Furnished,47.6462,-122.318,Bachelors,Contact Agent
09-07-22,1300,160000,4,2.5,4,Carpet Area,Mumbai,Fair,12,7,Semi-Furnished,47.5441,-121.882,Bachelors/Family,Contact Agent
08-06-22,1355,160000,3,1.75,28,Carpet Area,Mumbai,Good,41,7,Furnished,47.3729,-122.115,Bachelors/Family,Contact Agent
24-06-22,2000,160000,3,1,5,Carpet Area,Mumbai,Fair,55,7,Furnished,47.663,-122.178,Family,Contact Agent
09-07-22,1197,160000,3,1.5,8,Carpet Area,Mumbai,Fair,56,7,Semi-Furnished,47.4973,-122.328,Bachelors/Family,Contact Agent
08-06-22,1100,160000,3,1,5,Carpet Area,Mumbai,Excellent,58,6,Semi-Furnished,47.2898,-122.221,Bachelors/Family,Contact Agent
30-06-22,4500,160000,2,1,28,Carpet Area,Bangalore,Fair,87,6,Unfurnished,47.6997,-122.314,Bachelors,Contact Agent
29-05-22,2700,160000,4,1.75,25,Super Area,Chennai,Fair,39,8,Furnished,47.5637,-122.085,Bachelors,Contact Agent
02-07-22,1400,170000,4,2.5,0,Carpet Area,Mumbai,Fair,12,7,Unfurnished,47.3665,-122.017,Bachelors/Family,Contact Agent
14-05-22,1337,170000,2,1,4,Carpet Area,Mumbai,Fair,69,7,Furnished,47.7047,-122.373,Bachelors/Family,Contact Agent
06-07-22,1300,170000,3,1.75,22,Carpet Area,Mumbai,Excellent,107,7,Semi-Furnished,47.6374,-122.279,Bachelors/Family,Contact Agent
09-07-22,1150,170000,3,2.5,17,Carpet Area,Mumbai,Good,28,7,Semi-Furnished,47.5293,-122.363,Bachelors/Family,Contact Agent
28-06-22,1000,170000,5,2.5,6,Carpet Area,Mumbai,Good,41,8,Furnished,47.3122,-122.191,Bachelors/Family,Contact Agent
19-05-22,1337,170000,2,1.75,9,Carpet Area,Mumbai,Good,98,7,Semi-Furnished,47.6795,-122.353,Bachelors/Family,Contact Agent
31-05-22,1600,170000,2,1,10,Carpet Area,Mumbai,Good,74,6,Semi-Furnished,47.771,-122.353,Family,Contact Agent
16-06-22,950,180000,3,1,6,Carpet Area,Kolkata,Fair,64,7,Unfurnished,47.4375,-122.184,Bachelors/Family,Contact Owner
25-06-22,2000,180000,3,1.75,7,Carpet Area,Mumbai,Good,77,8,Furnished,47.6821,-122.273,Bachelors/Family,Contact Agent
06-07-22,1550,180000,3,2,7,Carpet Area,Mumbai,Good,84,8,Semi-Furnished,47.7591,-122.28,Bachelors/Family,Contact Agent
15-06-22,1600,180000,3,1.75,5,Carpet Area,Mumbai,Good,38,7,Semi-Furnished,47.6792,-122.115,Bachelors/Family,Contact Agent
22-05-22,1755,180000,4,2.5,6,Carpet Area,Mumbai,Fair,24,8,Semi-Furnished,47.5691,-121.996,Family,Contact Agent
07-07-22,1750,180000,4,2.25,11,Carpet Area,Mumbai,Good,41,8,Semi-Furnished,47.6916,-122.188,Bachelors,Contact Agent
24-06-22,1200,180000,4,3.5,20,Carpet Area,Mumbai,Fair,5,9,Semi-Furnished,47.5134,-122.2,Bachelors/Family,Contact Agent
10-06-22,1000,180000,3,1.75,9,Carpet Area,Mumbai,Fair,60,8,Semi-Furnished,47.7012,-122.286,Bachelors,Contact Agent
19-05-22,1500,180000,4,2,15,Carpet Area,Mumbai,Fair,73,7,Semi-Furnished,47.6908,-122.397,Bachelors,Contact Agent
19-05-22,1200,180000,4,4.25,6,Carpet Area,Mumbai,Good,10,10,Furnished,47.5747,-122.283,Bachelors/Family,Contact Agent
08-07-22,1190,180000,3,2,0,Carpet Area,Mumbai,Good,58,7,Semi-Furnished,47.5953,-122.14,Bachelors/Family,Contact Agent
14-05-22,1100,180000,4,3.25,4,Carpet Area,Mumbai,Excellent,30,8,Furnished,47.5747,-122.014,Family,Contact Agent
09-07-22,1250,180000,4,3.25,4,Carpet Area,Mumbai,Fair,68,10,Semi-Furnished,47.6849,-122.273,Family,Contact Agent
29-05-22,1691,180000,3,2,34,Carpet Area,Mumbai,Fair,16,8,Semi-Furnished,47.6748,-122.385,Bachelors/Family,Contact Agent
22-06-22,1600,180000,5,4.5,65,Carpet Area,Mumbai,Fair,17,10,Furnished,47.6189,-122.288,Bachelors/Family,Contact Agent
09-07-22,1500,180000,2,2.5,35,Carpet Area,Mumbai,Good,106,7,Furnished,47.5629,-121.918,Bachelors/Family,Contact Agent
22-06-22,1000,180000,2,2,1,Carpet Area,Mumbai,Fair,12,8,Furnished,47.72,-122.024,Bachelors/Family,Contact Agent
27-05-22,2800,180000,3,1,11,Carpet Area,Bangalore,Fair,59,7,Furnished,47.3699,-122.309,Family,Contact Agent
